,Game ID,thirdDownEff,completionAttempts,yardsPerPass,rushingYards
174,401012779,0.6153846153846154,0.7906976744186046,7.5,120
170,401012778,0.3076923076923077,0.48,6.4,91
164,401012777,0.2666666666666667,0.6153846153846154,8.2,217
167,401012776,0.1818181818181818,0.7,9.0,149
155,401012769,0.4666666666666667,0.4411764705882353,6.8,289
137,401012768,0.3571428571428572,0.5777777777777777,7.8,84
130,401012766,0.4615384615384616,0.6,9.7,194
106,401012761,0.4545454545454545,0.6666666666666666,12.3,145
109,401012760,0.5714285714285714,0.7105263157894737,7.2,150
111,401012759,0.5333333333333333,0.7441860465116279,7.3,161
86,401012756,0.3125,0.5714285714285714,5.6,204
93,401012753,0.25,0.4848484848484849,7.0,98
70,401012751,0.5,0.6296296296296297,3.9,164
69,401012749,0.5625,0.7878787878787878,10.5,178
57,401012748,0.4375,0.7115384615384616,6.6,91
52,401012744,0.2,0.625,8.2,81
56,401012738,0.2727272727272727,0.6739130434782609,7.4,36
35,401012735,0.3529411764705883,0.5365853658536586,4.8,91
25,401012729,0.3846153846153846,0.6551724137931034,8.1,329
36,401012727,0.3333333333333333,0.6923076923076923,8.1,63
13,401012684,0.2352941176470588,0.4285714285714285,3.9,164
19,401012676,0.4,0.5,5.8,129
259,401012356,0.5,0.6666666666666666,7.2,215
234,401012348,0.3333333333333333,0.6153846153846154,8.8,121
202,401012335,0.4285714285714285,0.6666666666666666,6.9,216
203,401012333,0.5384615384615384,0.6428571428571429,8.5,147
212,401012332,0.1666666666666667,0.4871794871794872,5.1,16
181,401012328,0.3529411764705883,0.6458333333333334,7.9,237
182,401012324,0.2857142857142857,0.5,6.9,203
175,401012323,0.6875,0.6923076923076923,5.3,144
169,401012322,0.3125,0.5555555555555556,6.1,84
154,401012314,0.3076923076923077,0.6521739130434783,9.4,68
127,401012311,0.2222222222222222,0.4857142857142857,6.4,76
117,401012309,0.5625,0.6086956521739131,7.0,126
135,401012308,0.2222222222222222,0.6818181818181818,8.0,300
107,401012306,0.1538461538461539,0.65,5.4,70
95,401012305,0.25,0.4722222222222222,5.7,286
101,401012301,0.2352941176470588,0.5588235294117647,5.6,180
81,401012299,0.5,0.7096774193548387,8.7,104
83,401012298,0.1666666666666667,0.4230769230769231,3.8,104
75,401012293,0.25,0.5185185185185185,7.1,55
44,401012283,0.3846153846153846,0.6046511627906976,7.6,94
53,401012279,0.5,0.7090909090909091,10.4,42
47,401012273,0.3333333333333333,0.5714285714285714,7.1,130
27,401012270,0.375,0.575,10.8,71
33,401012261,0.3333333333333333,0.5,6.5,299
12,401012248,0.3571428571428572,0.5625,9.3,102
